Run ID,Name,Source Type,Source Name,User,Status,final acc,final loss,test acc,test loss
af8bab6779a94a2d9c7aa7c15f4fccb9,crop+clean+rot_data,LOCAL,train_ml_flow.py,BEST,FINISHED,0.8327183127403259,0.7076733112335205,0.8269230723381042,0.794697105884552
b037b5bdc47f4f6b93fe14229fba1296,cleaned_base_latest,LOCAL,train_ml_flow.py,BEST,FINISHED,0.7281672954559326,1.0550744533538818,0.6730769276618958,1.7459893226623535
8925b7ef4732494d974c428078f796b1,cleaned+croped data,LOCAL,train_ml_flow.py,BEST,FINISHED,0.840713381767273,0.650223970413208,0.7115384340286255,1.1308578252792358
b65ef8dc5c294a4896722c7e9dafcf61,cleaned_crop_augmentation,LOCAL,train_ml_flow.py,BEST,FINISHED,0.8364083766937256,0.6081271767616272,0.8461538553237915,0.6929458379745483
6dc8fc9907794f97b200f270d58c775d,New_cleaned_base,LOCAL,train_ml_flow.py,BEST,FINISHED,0.7097170948982239,1.1976683139801025,0.6346153616905212,1.886008620262146
3ab17fcb724641ca8e1a892b9277f446,crop_augmentation,LOCAL,train_ml_flow.py,BEST,FINISHED,0.831488311290741,0.6646472215652466,0.75,1.0781556367874146
90022f7fb02640fc93d7323b75c651c6,augmix_augmentation,LOCAL,train_ml_flow.py,BEST,FINISHED,0.6260762810707092,1.6120190620422363,0.5384615659713745,2.2161943912506104
903ebe728e7a4884a8d84a50fe76a5a1,cutout_augmentation,LOCAL,train_ml_flow.py,BEST,FINISHED,0.6063960790634155,1.5947237014770508,0.5961538553237915,1.7734405994415283
129b80973a624e6abc43604a42e9487b,uncleaned_base_model,LOCAL,train_ml_flow.py,BEST,FINISHED,0.6961869597434998,0.9177324771881104,0.5961538553237915,1.3997418880462646
